CHAT: May 26 15:33:22 {name  = "Captain Poonslay", ucid = "e100b1b187882be1c97f756442769b66", ip = "69.130.247.5:51830", id = 16} said "LMAOOOO IM DRIFTIN LIKE A MADMAN BRUH" to all
CHAT: May 27 23:10:15 {name  = "Cytokine", ucid = "6622068cf1e120486feaf49dae55bcb2", ip = "80.101.235.231:56187", id = 34} said "restart should help" to all
CHAT: May 27 23:10:40 {name  = "Dislockey", ucid = "e38b592c48388c1f94197f1d455f22a9", ip = "90.91.221.157:55157", id = 31} said "thx" to all
CHAT: May 27 23:14:49 {name  = "rev", ucid = "68964b60ea37c05375c09282ed0b2002", ip = "178.164.189.89:37753", id = 15} said "damn forgot to set up gbu codes" to all
CHAT: May 27 23:14:59 {name  = "rev", ucid = "68964b60ea37c05375c09282ed0b2002", ip = "178.164.189.89:37753", id = 15} said "Gotta land on Kobuleti first to set them up" to all
CHAT: May 27 23:15:46 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "sad moment" to all
CHAT: May 27 23:16:21 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "lmao I bounced on the carrier" to all
CHAT: May 27 23:16:22 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "wasnt even moving" to all
CHAT: May 27 23:16:33 {name  = "rev", ucid = "68964b60ea37c05375c09282ed0b2002", ip = "178.164.189.89:37753", id = 15} said "happened to me too" to all
CHAT: May 27 23:16:39 {name  = "rev", ucid = "68964b60ea37c05375c09282ed0b2002", ip = "178.164.189.89:37753", id = 15} said "broke a main gear" to all
CHAT: May 27 23:16:57 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "I think im fine" to all
CHAT: May 27 23:16:57 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "if not u will see me die" to all
CHAT: May 27 23:17:12 {name  = "Rosy", ucid = "e0582f376ea2fc448562356b34ef2df2", ip = "86.97.239.10:50004", id = 18} said "N-42-36-38 E-41-56-24 674ft" to all
CHAT: May 27 23:17:48 {name  = "rev", ucid = "68964b60ea37c05375c09282ed0b2002", ip = "178.164.189.89:37753", id = 15} said "it was a pretty strong kick to break a Cat's gear though" to all
CHAT: May 27 23:22:41 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "can F14 tanker refuel or nah?" to all
CHAT: May 27 23:22:55 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "yes" to all
CHAT: May 27 23:23:06 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "ask stuga" to all
CHAT: May 27 23:23:09 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "he can walk you through" to all
CHAT: May 27 23:23:18 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "nah im fine im on my su33 vibin" to all
CHAT: May 27 23:23:31 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "might buy f14 next sales (not this ones)" to all
CHAT: May 27 23:23:35 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "this ones might be F18" to all
CHAT: May 27 23:23:40 {name  = "Stuga 1-1", ucid = "f4a707e79864e83be98c9badc6100d5b", ip = "81.98.4.104:49500", id = 17} said "fair enough" to all
CHAT: May 27 23:45:28 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "hmmm" to all
CHAT: May 27 23:49:06 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "flanker will be up in 3 mikes" to all
CHAT: May 27 23:49:20 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "ok" to all
CHAT: May 27 23:49:31 {name  = "Stuga 1-1", ucid = "f4a707e79864e83be98c9badc6100d5b", ip = "81.98.4.104:49622", id = 5} said "ok" to all
CHAT: May 27 23:50:00 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "hornet will be up in 0.5 mikes" to all
CHAT: May 27 23:50:46 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "scratch that. 1 mike" to all
CHAT: May 27 23:52:06 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "flanker is up, ABing to AO" to all
CHAT: May 27 23:55:01 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "damn managed to shake a lot of em but theres too many" to all
CHAT: May 28 00:10:23 {name  = "Glock", ucid = "af06334281436e390cf95b91e9f8562f", ip = "96.38.156.72:53947", id = 14} said "anyone know the table code for a hawk?" to all
CHAT: May 28 00:10:52 {name  = "Stuga 1-1", ucid = "f4a707e79864e83be98c9badc6100d5b", ip = "81.98.4.104:49622", id = 5} said "for a harm?" to all
CHAT: May 28 00:11:11 {name  = "Glock", ucid = "af06334281436e390cf95b91e9f8562f", ip = "96.38.156.72:53947", id = 14} said "ya" to all
CHAT: May 28 00:11:32 {name  = "Xalara", ucid = "22603dd38de789e4f1d059f7189062be", ip = "46.12.181.67:50253", id = 13} said "203-204-206" to all
CHAT: May 28 00:11:46 {name  = "Glock", ucid = "af06334281436e390cf95b91e9f8562f", ip = "96.38.156.72:53947", id = 14} said "thx" to all
CHAT: May 28 00:12:00 {name  = "Stuga 1-1", ucid = "f4a707e79864e83be98c9badc6100d5b", ip = "81.98.4.104:49622", id = 5} said "for a sr\
tr or cwar" to all
CHAT: May 28 00:12:11 {name  = "Stuga 1-1", ucid = "f4a707e79864e83be98c9badc6100d5b", ip = "81.98.4.104:49622", id = 5} said "204 for tr" to all
CHAT: May 28 00:12:19 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "dont worry about the rest. get the TR" to all
CHAT: May 28 00:12:46 {name  = "Glock", ucid = "af06334281436e390cf95b91e9f8562f", ip = "96.38.156.72:53947", id = 14} said "yeah i saw" to all
CHAT: May 28 00:15:28 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "how to retract probe on su33?" to all
CHAT: May 28 00:15:39 {name  = "Glock", ucid = "af06334281436e390cf95b91e9f8562f", ip = "96.38.156.72:53947", id = 14} said "same to deploy" to all
CHAT: May 28 00:15:51 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "it no worky" to all
CHAT: May 28 00:16:04 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "it takes a while" to all
CHAT: May 28 00:17:06 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "imma have to probs crash land the 33 cuz they almost deleted a wing off me" to all
CHAT: May 28 00:20:34 {name  = "Glock", ucid = "af06334281436e390cf95b91e9f8562f", ip = "96.38.156.72:53947", id = 14} said "sead ka50!" to all
CHAT: May 28 00:21:37 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "awww almost made it" to all
CHAT: May 28 00:29:52 {name  = "TheGhosT", ucid = "a30a411f6e25d1bb1aa8aafb210d9df0", ip = "190.160.239.26:52431", id = 2} said "bruh my pilot passed out cuz negative Gs big sad" to all
CHAT: May 28 00:35:42 {name  = "Glock", ucid = "af06334281436e390cf95b91e9f8562f", ip = "96.38.156.72:53947", id = 14} said "sa9 code?" to all
CHAT: May 28 00:36:35 {name  = "Stuga 1-1", ucid = "f4a707e79864e83be98c9badc6100d5b", ip = "81.98.4.104:49622", id = 5} said "sa19?" to all
CHAT: May 28 00:36:52 {name  = "Glock", ucid = "af06334281436e390cf95b91e9f8562f", ip = "96.38.156.72:53947", id = 14} said "nvm diverting" to all
CHAT: May 28 00:38:29 {name  = "Xalara", ucid = "22603dd38de789e4f1d059f7189062be", ip = "46.12.181.67:50253", id = 13} said "sa 9 infrared no code" to all
CHAT: May 28 00:42:38 {name  = "Glock", ucid = "af06334281436e390cf95b91e9f8562f", ip = "96.38.156.72:53947", id = 14} said "sa6?" to all
CHAT: May 28 00:42:46 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "google" to all
CHAT: May 28 00:43:05 {name  = "Tav 1-1 | KindEyes", ucid = "644322c61f59de375e39f850c378bdea", ip = "37.228.247.212:24254", id = 4} said "gotta have these codes prepped can't just ask while we're all flyin too" to all
CHAT: May 28 00:43:24 {name  = "Glock", ucid = "af06334281436e390cf95b91e9f8562f", ip = "96.38.156.72:53947", id = 14} said "i thought yall had em memorized thats why my b" to all
CHAT: May 28 00:43:32 {name  = "Tav 1-1 | KindEyes", ucid = "644322c61f59de375e39f850c378bdea", ip = "37.228.247.212:24254", id = 4} said "nope, knee board" to all
CHAT: May 28 00:43:43 {name  = "Tav 1-1 | KindEyes", ucid = "644322c61f59de375e39f850c378bdea", ip = "37.228.247.212:24254", id = 4} said "have em written down somewhere bud" to all
CHAT: May 28 00:43:44 {name  = "Xalara", ucid = "22603dd38de789e4f1d059f7189062be", ip = "46.12.181.67:50253", id = 13} said "there is a nice kneeboard page if you look around" to all
CHAT: May 28 00:56:26 {name  = "The_viking", ucid = "f2d912fde2457cc08c0d8c347f801643", ip = "98.254.250.187:65376", id = 23} said "are alll the planes in the air here players?" to all
CHAT: May 28 00:56:34 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "no" to all
CHAT: May 28 00:56:39 {name  = "Franz", ucid = "2a1a2e7f0a27430098023f7df114473b", ip = "73.151.13.197:55012", id = 7} said "only on our team" to all
CHAT: May 28 00:56:53 {name  = "The_viking", ucid = "f2d912fde2457cc08c0d8c347f801643", ip = "98.254.250.187:65376", id = 23} said "ok thanks" to all
CHAT: May 28 01:40:35 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "having fun there preendog?" to all
CHAT: May 28 01:40:42 {name  = "PreenDog", ucid = "bce46b4eb57a50043384ba25b4fcc032", ip = "199.126.248.11:61529", id = 22} said "yuh" to all
CHAT: May 28 01:40:46 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "going full tokyo drift" to all
CHAT: May 28 02:35:20 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:65058", id = 15} said "inbd maykop" to all
CHAT: May 28 02:38:01 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:65058", id = 15} said "Hey Viper" to all
CHAT: May 28 02:40:44 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:65058", id = 15} said "lol" to all
CHAT: May 28 02:59:47 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "howd you miss so many" to all
CHAT: May 28 03:01:33 {name  = "Stuga 1-1", ucid = "f4a707e79864e83be98c9badc6100d5b", ip = "81.98.4.104:50294", id = 5} said "YO F18 COULD LEAVE THOSE LAST TWO TARGETS" to all
CHAT: May 28 03:01:37 {name  = "Stuga 1-1", ucid = "f4a707e79864e83be98c9badc6100d5b", ip = "81.98.4.104:50294", id = 5} said "sorry caps" to all
CHAT: May 28 03:01:54 {name  = "Stuga 1-1", ucid = "f4a707e79864e83be98c9badc6100d5b", ip = "81.98.4.104:50294", id = 5} said "ive been flying the frogfoot for the last 5mins just to shoot them" to all
CHAT: May 28 03:02:18 {name  = "RAGE 1-1 | BASH", ucid = "4763d8c1cb819db2923ef9ddaf16db83", ip = "74.75.38.102:49831", id = 6} said "lol he already launched a jsow" to all
CHAT: May 28 03:02:29 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "the fcking 18 jsow guys.. lol" to all
CHAT: May 28 03:02:49 {name  = "Stuga 1-1", ucid = "f4a707e79864e83be98c9badc6100d5b", ip = "81.98.4.104:50294", id = 5} said "im gonna go cry myself to sleep" to all
CHAT: May 28 03:02:58 {name  = "Hammer 2", ucid = "b7399b59ec0e181fd06cefadfca40d09", ip = "50.39.179.3:49755", id = 15} said "I get very little satisfaction from dropping jsows" to all
CHAT: May 28 03:03:08 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "thats what i dont understand either" to all
CHAT: May 28 03:04:01 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "probably cause its easy or whatever" to all
CHAT: May 28 03:04:04 {name  = "13ullseys", ucid = "c04d45375256e29389513c8b3e2759fe", ip = "162.62.117.189:33044", id = 20} said "/\?" to all
CHAT: May 28 03:04:31 {name  = "Stuga 1-1", ucid = "f4a707e79864e83be98c9badc6100d5b", ip = "81.98.4.104:50294", id = 5} said "i dont know what triangle means" to all
CHAT: May 28 03:04:51 {name  = "NITTY 1-1", ucid = "ad1403b14c6cdbf0a4ec164298ba0ebb", ip = "86.95.240.213:51042", id = 12} said "dont have my controller connected" to all
TEAM HIT: May 28 03:06:04 {players = {1 = {name  = "Stuga 1-1", ucid = "f4a707e79864e83be98c9badc6100d5b", ip = "81.98.4.104:50294", id = 5}1 = {name = NITTY 1-1 with Vikhr M
CHAT: May 28 03:06:22 {name  = "Stuga 1-1", ucid = "f4a707e79864e83be98c9badc6100d5b", ip = "81.98.4.104:50294", id = 5} said "5 mins for 1 froggy hit" to all
CHAT: May 28 03:06:30 {name  = "Stuga 1-1", ucid = "f4a707e79864e83be98c9badc6100d5b", ip = "81.98.4.104:50294", id = 5} said "im happy with my  choices" to all
TEAM HIT: May 28 03:34:43 {players = {1 = {name  = "Stuga 1-1", ucid = "f4a707e79864e83be98c9badc6100d5b", ip = "81.98.4.104:50294", id = 5}1 = {name = NITTY 1-1 with M-61
CHAT: May 28 03:50:28 {name  = "Shark 3-1", ucid = "e21505b8f59bcfffcd705e5d14120927", ip = "70.181.103.57:62841", id = 17} said "requesting csar fh87" to all
CHAT: May 28 03:52:36 {name  = "Shark 3-1", ucid = "e21505b8f59bcfffcd705e5d14120927", ip = "70.181.103.57:62841", id = 17} said "43"05"23"n41"18"17"e" to all
CHAT: May 28 03:53:15 {name  = "Boya", ucid = "b190e9ca0ccbef5849c69c8e405f60d1", ip = "181.169.135.134:51147", id = 13} said "how can i load amraams on my f-18?" to all
CHAT: May 28 04:05:32 {name  = "Bengal 2-2 I Brommeh", ucid = "38045c01d07f3c9f62c7f592181e9b08", ip = "84.196.186.161:51267", id = 34} said "-motd" to all (output suppressed by Slmod)
CHAT: May 28 05:02:56 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "taking off from carrier, will provide air cover over Ghelendzik" to all
CHAT: May 28 05:22:52 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "oh well, JSOWs are still crap in 2021" to all
CHAT: May 28 06:10:02 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "ghelendzik is almost clear" to all
CHAT: May 28 06:10:07 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "39.42.30.115:64308", id = 10} said "aight" to all
CHAT: May 28 06:20:14 {name  = "Loose TX-502", ucid = "375a9f5b6b346b43cd6bed02fa5c38cd", ip = "216.49.120.125:54039", id = 5} said "otw to help with geledznik" to all
CHAT: May 28 06:22:14 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "alright ka-50 ill take the boats while you handle the other targets" to all
CHAT: May 28 06:22:26 {name  = "Loose TX-502", ucid = "375a9f5b6b346b43cd6bed02fa5c38cd", ip = "216.49.120.125:54039", id = 5} said "i'll do what i can" to all
CHAT: May 28 06:24:46 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "threat is low at ghelen, there is a zu-23 and a bmp" to all
CHAT: May 28 06:38:36 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "39.42.30.115:64308", id = 10} said "inb maykop 04" to all
CHAT: May 28 06:39:24 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "39.42.30.115:64308", id = 10} said "scratch 22" to all
CHAT: May 28 06:39:57 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "39.42.30.115:64308", id = 10} said "final 22" to all
CHAT: May 28 06:41:39 {name  = "Loose TX-502", ucid = "375a9f5b6b346b43cd6bed02fa5c38cd", ip = "216.49.120.125:54039", id = 5} said "nice wheelie" to all
CHAT: May 28 06:42:17 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "my carrier landings are so rusty" to all
CHAT: May 28 06:43:09 {name  = "Bear 1-1 | Brown", ucid = "7776b9e151107f6e517e1e78fb5e6944", ip = "98.154.24.146:22958", id = 2} said "AI cheat" to all
CHAT: May 28 06:43:14 {name  = "Bear 1-1 | Brown", ucid = "7776b9e151107f6e517e1e78fb5e6944", ip = "98.154.24.146:22958", id = 2} said "100%" to all
CHAT: May 28 06:44:06 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "39.42.30.115:64308", id = 10} said "howso" to all
CHAT: May 28 06:45:46 {name  = "JCPepper2000", ucid = "d19f37b0be223fec57435819c750ab72", ip = "73.221.9.250:57887", id = 3} said "Hello Cipher" to all
CHAT: May 28 06:47:02 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "39.42.30.115:64308", id = 10} said "yello" to all
CHAT: May 28 06:51:25 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:53956", id = 14} said "SHIT" to all
CHAT: May 28 06:51:29 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:53956", id = 14} said "LOL thought u was the MIG" to all
CHAT: May 28 06:51:35 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:53956", id = 14} said "sorry f14" to all
CHAT: May 28 06:51:40 {name  = "Birbie UvU || UwU 1-1", ucid = "d0d8b0872af819edaad9d0346b47dd42", ip = "98.169.112.97:56900", id = 8} said "xD" to all
CHAT: May 28 06:51:43 {name  = "Birbie UvU || UwU 1-1", ucid = "d0d8b0872af819edaad9d0346b47dd42", ip = "98.169.112.97:56900", id = 8} said "No worries" to all
CHAT: May 28 06:51:53 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "39.42.30.115:64308", id = 10} said "check gear" to all
CHAT: May 28 06:51:55 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "39.42.30.115:64308", id = 10} said "uwu" to all
CHAT: May 28 06:52:12 {name  = "Birbie UvU || UwU 1-1", ucid = "d0d8b0872af819edaad9d0346b47dd42", ip = "98.169.112.97:56900", id = 8} said "I thought I got that in already..." to all
CHAT: May 28 06:52:20 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "39.42.30.115:64308", id = 10} said ":D" to all
CHAT: May 28 06:52:27 {name  = "Birbie UvU || UwU 1-1", ucid = "d0d8b0872af819edaad9d0346b47dd42", ip = "98.169.112.97:56900", id = 8} said "... oop forgot that wasnt bound on this stick my b" to all
TEAM HIT: May 28 07:02:29 {players = {1 = {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:53956", id = 14}1 = {name = Red Apprentice with m3_browning
CHAT: May 28 07:02:30 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "novo runway has a huge bomb crater" to all
CHAT: May 28 07:03:23 {name  = "Loose TX-502", ucid = "375a9f5b6b346b43cd6bed02fa5c38cd", ip = "216.49.120.125:54039", id = 5} said "going to work on krymsk" to all
TEAM HIT: May 28 07:15:20 {players = {1 = {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:53956", id = 14}1 = {name = New Static Object #126 with F-86F
TEAM KILL: May 28 07:15:21 {players = {1 = {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "nil", id = 14}1 = {name = New Static Object #126 with F-86F
CHAT: May 28 07:18:53 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "pineapples, give more space before turning into the carrier" to all
CHAT: May 28 07:19:09 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "normally the carrier would be moving, but this one is stopped for some reason" to all
CHAT: May 28 07:19:15 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "this was throwing me off too" to all
CHAT: May 28 07:19:40 {name  = "SpicyPineapples", ucid = "35365f6366f41e422aa5f3d4a46e0470", ip = "66.229.76.48:57800", id = 4} said "oh LMAO" to all
CHAT: May 28 07:20:37 {name  = "SpicyPineapples", ucid = "35365f6366f41e422aa5f3d4a46e0470", ip = "66.229.76.48:57800", id = 4} said "how\" to all
CHAT: May 28 07:20:40 {name  = "SpicyPineapples", ucid = "35365f6366f41e422aa5f3d4a46e0470", ip = "66.229.76.48:57800", id = 4} said "ddi i not cath" to all
CHAT: May 28 07:21:06 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "you were too low, touched down before the wires" to all
CHAT: May 28 07:21:16 {name  = "SpicyPineapples", ucid = "35365f6366f41e422aa5f3d4a46e0470", ip = "66.229.76.48:57800", id = 4} said "ah" to all
CHAT: May 28 07:21:27 {name  = "SpicyPineapples", ucid = "35365f6366f41e422aa5f3d4a46e0470", ip = "66.229.76.48:57800", id = 4} said "lmao if you need to take off go for it" to all
CHAT: May 28 07:21:39 {name  = "SpicyPineapples", ucid = "35365f6366f41e422aa5f3d4a46e0470", ip = "66.229.76.48:57800", id = 4} said "ill circle aroun" to all
CHAT: May 28 07:21:54 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "meh I just brought popcorn" to all
CHAT: May 28 07:22:08 {name  = "SpicyPineapples", ucid = "35365f6366f41e422aa5f3d4a46e0470", ip = "66.229.76.48:57800", id = 4} said "nice" to all
CHAT: May 28 07:22:15 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "no pressure" to all
CHAT: May 28 07:23:25 {name  = "SpicyPineapples", ucid = "35365f6366f41e422aa5f3d4a46e0470", ip = "66.229.76.48:57800", id = 4} said "ttoo high lol'" to all
CHAT: May 28 07:23:37 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "looked good until the last few feet you floated a bit" to all
CHAT: May 28 07:24:11 {name  = "SpicyPineapples", ucid = "35365f6366f41e422aa5f3d4a46e0470", ip = "66.229.76.48:57800", id = 4} said "lol one week of not flying and this is the result haha" to all
CHAT: May 28 07:24:38 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "the carrier not moving also is weird to land at" to all
CHAT: May 28 07:25:13 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "but you can just land like a fixed runway" to all
CHAT: May 28 07:25:41 {name  = "SpicyPineapples", ucid = "35365f6366f41e422aa5f3d4a46e0470", ip = "66.229.76.48:57800", id = 4} said "iomggggg" to all
CHAT: May 28 07:25:58 {name  = "SpicyPineapples", ucid = "35365f6366f41e422aa5f3d4a46e0470", ip = "66.229.76.48:57800", id = 4} said "free entertainment" to all
CHAT: May 28 07:26:08 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "for sure :D" to all
CHAT: May 28 07:26:39 {name  = "SpicyPineapples", ucid = "35365f6366f41e422aa5f3d4a46e0470", ip = "66.229.76.48:57800", id = 4} said "well ive got about 6k lbs of fuel so i got plenty of tries" to all
CHAT: May 28 07:27:08 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "you were in a flat trajectory but cut off throttle a bit late" to all
CHAT: May 28 07:28:00 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "too low" to all
CHAT: May 28 07:28:30 {name  = "SpicyPineapples", ucid = "35365f6366f41e422aa5f3d4a46e0470", ip = "66.229.76.48:57800", id = 4} said "yeah" to all
CHAT: May 28 07:28:37 {name  = "SpicyPineapples", ucid = "35365f6366f41e422aa5f3d4a46e0470", ip = "66.229.76.48:57800", id = 4} said "got greedy with that one" to all
CHAT: May 28 07:29:14 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10551", id = 6} said "start the lineup at 500ft and just go down from that" to all
CHAT: May 28 07:29:25 {name  = "SpicyPineapples", ucid = "35365f6366f41e422aa5f3d4a46e0470", ip = "66.229.76.48:57800", id = 4} said "got it" to all
