=== Log opened UTC 2021-12-11 11:23:52
2021-12-11 11:23:52.747 INFO    APP: Command line: "C:\Program Files\Eagle Dynamics\DCS World Server 1\bin\DCS.exe"  --norender --server -w StableServer1
2021-12-11 11:23:52.747 INFO    APP: DCS/2.7.7.15038 (x86_64; Windows NT 10.0.17763)
2021-12-13 15:55:18.894 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 15:55:18.894 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 15:56:03.897 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 15:56:03.897 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 15:56:48.901 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 15:56:48.901 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 15:57:33.904 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 15:57:33.904 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 15:58:18.908 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 15:58:18.908 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 15:59:03.911 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 15:59:03.911 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 15:59:48.914 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 15:59:48.914 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:00:33.918 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:00:33.918 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:01:18.921 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:01:18.921 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:02:03.924 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:02:03.925 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:02:48.928 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:02:48.928 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:03:33.931 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:03:33.931 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:04:18.935 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:04:18.935 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:05:03.938 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:05:03.938 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:05:48.941 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:05:48.942 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:06:33.945 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:06:33.945 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:07:18.948 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:07:18.948 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:08:03.952 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:08:03.952 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:08:48.955 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:08:48.955 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:09:33.958 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:09:33.959 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:10:18.962 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:10:18.962 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:11:03.965 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:11:03.965 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:11:48.969 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:11:48.969 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:12:33.972 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:12:33.972 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:13:18.975 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:13:18.975 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:14:03.979 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:14:03.979 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:14:48.982 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:14:48.982 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:15:33.986 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:15:33.986 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:16:18.989 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:16:18.989 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:17:03.992 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:17:03.992 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:17:48.996 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:17:48.996 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:18:33.999 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:18:33.999 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:19:19.003 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:19:19.003 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:20:04.006 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:20:04.006 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:20:49.009 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:20:49.009 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:21:34.013 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:21:34.013 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:22:19.016 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:22:19.016 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:23:04.020 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:23:04.020 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:23:49.023 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:23:49.023 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:24:34.026 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:24:34.026 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:25:19.030 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:25:19.030 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:26:04.033 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:26:04.033 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:26:49.037 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:26:49.037 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:27:34.040 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:27:34.040 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:28:19.043 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:28:19.043 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:29:04.047 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:29:04.047 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:29:49.050 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:29:49.050 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:30:34.053 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:30:34.054 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:31:19.057 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:31:19.057 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:32:04.060 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:32:04.060 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:32:49.064 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:32:49.064 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:33:34.067 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:33:34.067 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:34:19.070 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:34:19.071 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:35:04.074 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:35:04.074 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:35:49.077 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:35:49.077 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:36:34.081 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:36:34.081 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:37:19.084 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:37:19.084 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:38:04.087 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:38:04.088 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:38:49.091 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:38:49.091 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:39:34.094 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:39:34.094 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:40:19.098 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:40:19.098 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:41:04.101 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:41:04.101 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:41:49.104 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:41:49.105 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:42:34.108 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:42:34.108 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:43:19.111 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:43:19.111 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:44:04.115 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:44:04.115 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:44:49.118 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:44:49.118 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:45:34.121 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:45:34.121 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:46:19.125 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:46:19.125 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:47:04.128 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:47:04.128 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:47:49.132 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:47:49.132 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:48:34.135 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:48:34.135 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:49:19.138 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:49:19.138 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:50:04.142 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:50:04.142 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:50:49.145 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:50:49.145 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:51:34.149 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:51:34.149 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:52:19.152 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:52:19.152 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:53:04.155 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:53:04.155 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:53:49.159 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:53:49.159 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:54:34.162 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:54:34.162 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:55:19.166 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:55:19.166 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:56:04.169 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:56:04.169 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:56:49.172 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:56:49.172 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:57:34.176 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:57:34.176 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:58:19.179 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:58:19.179 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:59:04.183 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:59:04.183 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 16:59:49.186 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 16:59:49.186 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
