CHAT: Jul 05 18:52:45 {name  = "Bouncer", ucid = "744fd6e07fef726ab97081def38534ae", ip = "94.195.35.143:54362", id = 3} said "we cant lauch because u cant land scary" to all
TEAM HIT: Jul 10 15:08:06 {players = {1 = {name  = "RevMagnum", ucid = "54b0c983ab5ba75e1bc08825e4bed091", ip = "176.232.63.208:46632", id = 11}1 = {name = 13_BLUE_UNITS_BEIRUT_RAFIC_HARIRI#001-02 with AGM-88C
CHAT: Jul 10 15:10:57 {name  = "=425th= Reaper [GER]", ucid = "e3091e0ddffed9a015e2b6ce0c34df6f", ip = "46.114.108.32:2024", id = 7} said "ralp never gives up^^" to all
CHAT: Jul 10 15:11:03 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "lmao" to all
CHAT: Jul 10 15:12:06 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "well i just turned off com1.. problem solved... lol" to all
CHAT: Jul 10 15:13:59 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "dafaaq" to all
CHAT: Jul 10 15:14:11 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "ahh forgot to turn on rwr" to all
CHAT: Jul 10 15:14:39 {name  = "=425th= RAZOR [GER]", ucid = "469be926bdcb465e1067df70c3d99858", ip = "91.5.104.43:56013", id = 12} said "*so quiet around here... nice^^ *boom*" to all
CHAT: Jul 10 15:14:59 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "LMAO" to all
CHAT: Jul 10 15:15:38 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "you know.. those rwr annoying sound and then when u need it u forget it haha" to all
CHAT: Jul 10 15:15:51 {name  = "=425th= RAZOR [GER]", ucid = "469be926bdcb465e1067df70c3d99858", ip = "91.5.104.43:56013", id = 12} said "^^" to all
TEAM HIT: Jul 10 15:20:21 {players = {1 = {name  = "Spherio", ucid = "83703ce8ff1cbf4cdeaa364900f6bcfd", ip = "62.251.14.152:58595", id = 2}1 = {name = 06_BLUE_UNITS_KIRYAT_SHAMONA#001-02 with AGM-88C
TEAM KILL: Jul 10 15:20:21 {players = {1 = {name  = "Spherio", ucid = "83703ce8ff1cbf4cdeaa364900f6bcfd", ip = "nil", id = 2}1 = {name = 06_BLUE_UNITS_KIRYAT_SHAMONA#001-02 with AGM-88C
TEAM HIT: Jul 10 15:21:07 {players = {1 = {name  = "Spherio", ucid = "83703ce8ff1cbf4cdeaa364900f6bcfd", ip = "62.251.14.152:58595", id = 2}1 = {name = 06_BLUE_UNITS_KIRYAT_SHAMONA#001-01 with AGM-88C
TEAM KILL: Jul 10 15:21:07 {players = {1 = {name  = "Spherio", ucid = "83703ce8ff1cbf4cdeaa364900f6bcfd", ip = "nil", id = 2}1 = {name = 06_BLUE_UNITS_KIRYAT_SHAMONA#001-01 with AGM-88C
CHAT: Jul 10 16:01:04 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "ma dude u lock on me" to all
CHAT: Jul 10 16:01:26 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "thx" to all
TEAM HIT: Jul 10 16:04:02 {players = {1 = {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5}1 = {name = Dropped Paratrooper RPG-16 #4 with GBU-31(V)1/B
TEAM KILL: Jul 10 16:04:02 {players = {1 = {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "nil", id = 5}1 = {name = Dropped Paratrooper RPG-16 #4 with GBU-31(V)1/B
TEAM HIT: Jul 10 16:04:02 {players = {1 = {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5}1 = {name = Dropped Paratrooper RPG-16 #3 with GBU-31(V)1/B
TEAM KILL: Jul 10 16:04:02 {players = {1 = {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "nil", id = 5}1 = {name = Dropped Paratrooper RPG-16 #3 with GBU-31(V)1/B
TEAM HIT: Jul 10 16:04:02 {players = {1 = {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5}1 = {name = Dropped Paratrooper RPG-16 #2 with GBU-31(V)1/B
TEAM KILL: Jul 10 16:04:02 {players = {1 = {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "nil", id = 5}1 = {name = Dropped Paratrooper RPG-16 #2 with GBU-31(V)1/B
TEAM HIT: Jul 10 16:04:02 {players = {1 = {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5}1 = {name = Dropped Paratrooper RPG-16 #6 with GBU-31(V)1/B
TEAM KILL: Jul 10 16:04:02 {players = {1 = {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "nil", id = 5}1 = {name = Dropped Paratrooper RPG-16 #6 with GBU-31(V)1/B
TEAM HIT: Jul 10 16:04:02 {players = {1 = {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5}1 = {name = Dropped Paratrooper RPG-16 #5 with GBU-31(V)1/B
TEAM KILL: Jul 10 16:04:02 {players = {1 = {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "nil", id = 5}1 = {name = Dropped Paratrooper RPG-16 #5 with GBU-31(V)1/B
CHAT: Jul 10 16:04:11 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "oops wtff?" to all
CHAT: Jul 10 16:04:41 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "uhh sorry man just on that spot was a enemy unit >.<" to all
CHAT: Jul 10 16:04:57 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "these we're someone's packs?" to all
CHAT: Jul 10 16:49:34 {name  = "Stepbro", ucid = "a20696697af664423b39b6d66f9e3b57", ip = "174.119.144.167:52584", id = 11} said "air brakes sphario" to all
CHAT: Jul 10 17:00:43 {name  = "LTC. Saulius", ucid = "d96d27d718b3c6b9de2ef0553748ebf0", ip = "88.119.122.37:58151", id = 19} said "010 rtb" to all
CHAT: Jul 10 17:00:51 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "rgr" to all
CHAT: Jul 10 17:03:42 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "somoene on srs?" to all
CHAT: Jul 10 17:14:57 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "-stats" to all (output suppressed by Slmod)
CHAT: Jul 10 18:59:24 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "good kills sjanten ;)" to all
CHAT: Jul 10 19:11:23 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "nice parking :D" to all
CHAT: Jul 10 19:12:18 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "coooooool" to all
CHAT: Jul 10 19:13:25 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "so hows the business ;)" to all
CHAT: Jul 10 19:14:39 {name  = "Bluto 1-1 | Sjanten", ucid = "ff6b2726dbad88b5b12fab171c116820", ip = "84.202.88.213:63133", id = 4} said "hehe :-) Just doing some traning in AA and AG. how but you?" to all
CHAT: Jul 10 19:15:17 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "oh did lots of that and that today.. just takin a small break here hehe" to all
CHAT: Jul 10 19:15:21 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "u got srs?" to all
CHAT: Jul 10 19:15:32 {name  = "Bluto 1-1 | Sjanten", ucid = "ff6b2726dbad88b5b12fab171c116820", ip = "84.202.88.213:63133", id = 4} said "im on 131" to all
CHAT: Jul 10 19:16:41 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "k gonna eat somethin and join later on" to all
CHAT: Jul 10 19:16:52 {name  = "Damnsoul", ucid = "ca44469da3acef99106efd43a5839182", ip = "79.183.34.56:63380", id = 5} said "dont wait for me ;)" to all
CHAT: Jul 10 19:17:01 {name  = "Bluto 1-1 | Sjanten", ucid = "ff6b2726dbad88b5b12fab171c116820", ip = "84.202.88.213:63133", id = 4} said "hehe" to all
TEAM HIT: Jul 10 21:05:45 {players = {1 = {name  = "erbaX", ucid = "b2bd5a2c8e6fb54408ad2d6e2c021ded", ip = "94.78.169.52:51315", id = 12}1 = {name = ralp2142 with 2A42
TEAM HIT: Jul 10 21:05:45 {players = {1 = {name  = "erbaX", ucid = "b2bd5a2c8e6fb54408ad2d6e2c021ded", ip = "94.78.169.52:51315", id = 12}1 = {name = ralp2142 with 2A42
TEAM HIT: Jul 10 21:05:46 {players = {1 = {name  = "erbaX", ucid = "b2bd5a2c8e6fb54408ad2d6e2c021ded", ip = "94.78.169.52:51315", id = 12}1 = {name = ralp2142 with 2A42
TEAM KILL: Jul 10 21:05:46 {players = {1 = {name  = "erbaX", ucid = "b2bd5a2c8e6fb54408ad2d6e2c021ded", ip = "nil", id = 12}1 = {name = ralp2142 with 2A42
CHAT: Jul 10 21:06:03 {name  = "erbaX", ucid = "b2bd5a2c8e6fb54408ad2d6e2c021ded", ip = "94.78.169.52:51315", id = 12} said "sory" to all
CHAT: Jul 10 22:24:20 {name  = "the_real_kfc_lover", ucid = "510d3729e33f21dab63948b17607d6a6", ip = "95.91.252.230:54741", id = 5} said "you can start if you want" to all
CHAT: Jul 10 22:24:26 {name  = "the_real_kfc_lover", ucid = "510d3729e33f21dab63948b17607d6a6", ip = "95.91.252.230:54741", id = 5} said "im just waiting" to all
CHAT: Jul 10 22:26:35 {name  = "Marcel", ucid = "60e95c784632bdb52316e41883dc733e", ip = "188.174.62.106:55103", id = 2} said "landing on damascus now" to all
CHAT: Jul 10 22:32:09 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:50610", id = 13} said "they are really pissed XD" to all
CHAT: Jul 10 22:56:56 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:50610", id = 13} said "Dux yeahhh" to all
CHAT: Jul 10 22:57:06 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:50610", id = 13} said "come to thr party" to all
CHAT: Jul 10 22:57:09 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:50610", id = 13} said "ahahaha" to all
CHAT: Jul 10 23:02:12 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "what are you celebrating @francis .. i see fireworks :)" to all
CHAT: Jul 10 23:04:21 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:50610", id = 13} said "this fuck..... dont die" to all
CHAT: Jul 10 23:30:51 {name  = "Selector", ucid = "bd6751c58dfebe2df99b581f9229699f", ip = "91.140.91.35:36864", id = 21} said "-CONV" to all (output suppressed by Slmod)
CHAT: Jul 10 23:31:22 {name  = "Selector", ucid = "bd6751c58dfebe2df99b581f9229699f", ip = "91.140.91.35:36864", id = 21} said "-conv help" to all (output suppressed by Slmod)
CHAT: Jul 10 23:32:43 {name  = "|269|Dookdrawls", ucid = "a7873874a55d6ac76830c769f8635514", ip = "24.254.158.98:59619", id = 23} said "-MOTD" to all (output suppressed by Slmod)
CHAT: Jul 10 23:52:55 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:50610", id = 13} said "im rearming here" to all
CHAT: Jul 10 23:53:00 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:50610", id = 13} said "pa,yra" to all
CHAT: Jul 10 23:53:06 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:50610", id = 13} said "pamyra" to all
CHAT: Jul 10 23:58:17 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:50610", id = 13} said "dux was great" to all
CHAT: Jul 10 23:58:30 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:50610", id = 13} said "blast every thing" to all
CHAT: Jul 10 23:58:37 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:50610", id = 13} said "now base is hours" to all
CHAT: Jul 10 23:59:12 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "didnt know you could take over that base" to all
CHAT: Jul 10 23:59:23 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:50610", id = 13} said "i bombed this runway have t take off lefy side" to all
CHAT: Jul 10 23:59:31 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:50610", id = 13} said "nedder i" to all
CHAT: Jul 11 00:02:39 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "just delivering  zsu23" to all
CHAT: Jul 11 00:03:02 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "flying this thing with nvgs is tough" to all
CHAT: Jul 11 00:03:25 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:50610", id = 13} said "yes  increaase clarity" to all
CHAT: Jul 11 00:08:39 {name  = "Vanquished", ucid = "574a73be234d7cd3474f4436f5150b83", ip = "86.191.105.78:51705", id = 20} said "duxcan you pick up stuff with mi24?" to all
CHAT: Jul 11 00:09:05 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "dont know ...dont have it yet" to all
CHAT: Jul 11 00:13:29 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "check if you have the ctld menu in comms under f10" to all
CHAT: Jul 11 00:13:34 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "others" to all
CHAT: Jul 11 00:15:54 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "my pc had a crash" to all
CHAT: Jul 11 00:16:04 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "your  alive" to all
CHAT: Jul 11 00:16:08 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "im going" to all
CHAT: Jul 11 00:16:14 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "too hot in your room?" to all
CHAT: Jul 11 00:16:34 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "no i have ac" to all
CHAT: Jul 11 00:16:53 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "hm.. ok" to all
CHAT: Jul 11 00:17:09 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "53g GPU" to all
CHAT: Jul 11 00:17:15 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "and yes...still alive against all odds" to all
CHAT: Jul 11 00:17:27 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "eheh hang on there" to all
CHAT: Jul 11 00:21:51 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "they coming f me" to all
CHAT: Jul 11 00:22:58 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "almost there" to all
CHAT: Jul 11 00:23:07 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "yes yeah" to all
CHAT: Jul 11 00:33:37 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "ups is here" to all
CHAT: Jul 11 00:33:44 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "ding dong" to all
CHAT: Jul 11 00:33:51 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "yeahhhh" to all
CHAT: Jul 11 00:35:06 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "that trip took nothing regarding fuel" to all
CHAT: Jul 11 00:35:36 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "take a wile but is cool" to all
CHAT: Jul 11 00:36:14 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "yes.. why can I see you twice on the map?" to all
CHAT: Jul 11 00:36:29 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "once in the m1134 and once flying by in the tomcat" to all
CHAT: Jul 11 00:36:30 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "lol" to all
CHAT: Jul 11 00:36:33 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "dont know" to all
CHAT: Jul 11 00:36:35 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "eheh" to all
CHAT: Jul 11 00:36:46 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "its confused" to all
CHAT: Jul 11 00:38:48 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "lol" to all
CHAT: Jul 11 00:39:05 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "what just happened?" to all
CHAT: Jul 11 00:40:47 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "havve to hide thisa" to all
CHAT: Jul 11 00:40:55 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "they kill him" to all
CHAT: Jul 11 00:41:29 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "I dont understand why the zu23 doesnt fire" to all
CHAT: Jul 11 00:42:58 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "he hit you" to all
CHAT: Jul 11 00:43:20 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "and that while I wasnt paying attention" to all
CHAT: Jul 11 00:43:50 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "it was because you here w the heli" to all
CHAT: Jul 11 00:44:03 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "now they go away" to all
CHAT: Jul 11 00:44:41 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "you can do a repair" to all
CHAT: Jul 11 00:44:41 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "the question is ...can i repair here" to all
CHAT: Jul 11 00:44:54 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "im not dead yet but that thing is completely on fire" to all
CHAT: Jul 11 00:45:01 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "yes if it able" to all
CHAT: Jul 11 00:45:07 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "try" to all
CHAT: Jul 11 00:46:34 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "looks like im dead too... i sit in the cockpit and can look around but cannot use any switch here" to all
CHAT: Jul 11 00:46:36 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "weird" to all
CHAT: Jul 11 00:46:48 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "pitty" to all
CHAT: Jul 11 00:46:58 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "youre very damage maybe" to all
CHAT: Jul 11 00:47:31 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "in f2 i can see my pilot is dead" to all
CHAT: Jul 11 00:47:51 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "just weird that I dont get a black screen in f1" to all
CHAT: Jul 11 00:47:52 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "yes" to all
CHAT: Jul 11 00:54:50 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "we cant ttake less fuel to go quickly" to all
CHAT: Jul 11 00:56:03 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "there is no dump" to all
CHAT: Jul 11 00:56:26 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "when reaarmingg" to all
CHAT: Jul 11 00:56:39 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "yes...there you can remove fues" to all
CHAT: Jul 11 00:56:43 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:57596", id = 19} said "fuel" to all
CHAT: Jul 11 01:01:01 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "gonna rest Dux" to all
CHAT: Jul 11 01:01:07 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "was great" to all
CHAT: Jul 11 01:01:16 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:52110", id = 6} said "cya tomorrow" to all
TEAM HIT: Jul 11 03:39:33 {players = {1 = {name  = "Striker", ucid = "5b5cc66169d29676bf8693dd24c42ce9", ip = "73.18.78.134:59078", id = 10}1 = {name = 19_BLUE_UNITS_BASSEL_AL_ASSAD#001-02 with AGM-122
TEAM KILL: Jul 11 03:39:33 {players = {1 = {name  = "Striker", ucid = "5b5cc66169d29676bf8693dd24c42ce9", ip = "nil", id = 10}1 = {name = 19_BLUE_UNITS_BASSEL_AL_ASSAD#001-02 with AGM-122
CHAT: Jul 11 05:57:50 {name  = "[NE1] Gutter King", ucid = "ad2b7f13bab018dd1e2d255af10b522f", ip = "96.230.12.44:61928", id = 8} said "whats goin on guys" to all
TEAM HIT: Jul 11 08:44:23 {players = {1 = {name  = "Dodge1-7 - flozer", ucid = "3b85273cab404982f0c8e7b84984d188", ip = "178.13.237.71:50831", id = 8}1 = {name = 07_BLUE_UNITS_KHALKHALAH#001-02 with AGM-88C
TEAM HIT: Jul 11 08:44:36 {players = {1 = {name  = "Dodge1-7 - flozer", ucid = "3b85273cab404982f0c8e7b84984d188", ip = "178.13.237.71:50831", id = 8}1 = {name = 07_BLUE_UNITS_KHALKHALAH#001-02 with AGM-88C
TEAM HIT: Jul 11 08:44:45 {players = {1 = {name  = "Dodge1-7 - flozer", ucid = "3b85273cab404982f0c8e7b84984d188", ip = "178.13.237.71:50831", id = 8}1 = {name = 07_BLUE_UNITS_KHALKHALAH#001-01 with AGM-88C
TEAM KILL: Jul 11 08:45:00 {players = {1 = {name  = "Dodge1-7 - flozer", ucid = "3b85273cab404982f0c8e7b84984d188", ip = "nil", id = 8}1 = {name = 07_BLUE_UNITS_KHALKHALAH#001-02 with AGM-88C
TEAM KILL: Jul 11 08:45:09 {players = {1 = {name  = "Dodge1-7 - flozer", ucid = "3b85273cab404982f0c8e7b84984d188", ip = "nil", id = 8}1 = {name = 07_BLUE_UNITS_KHALKHALAH#001-01 with AGM-88C
CHAT: Jul 11 11:10:28 {name  = "slash_27", ucid = "ff502b588d9fe2de9413fec562952c82", ip = "197.47.73.41:56936", id = 6} said "sear watch out for the sa-8" to all
CHAT: Jul 11 11:10:35 {name  = "slash_27", ucid = "ff502b588d9fe2de9413fec562952c82", ip = "197.47.73.41:56936", id = 6} said "saar*" to all
CHAT: Jul 11 11:14:15 {name  = "Kranfield", ucid = "fa09cc7db0dde944454cf989185154b1", ip = "93.23.132.13:50478", id = 3} said "can't wait for the AH64. lack of SA in this kamov... T_T" to all
CHAT: Jul 11 12:04:37 {name  = "PANTHER 1 | WarPigMantis", ucid = "3ac43a408cc9d356cbc36fdad054bd5e", ip = "24.42.182.148:63322", id = 13} said "springfield, panther-1, t80, moving to target ao at your 12" to all
CHAT: Jul 11 12:37:45 {name  = "slash_27", ucid = "ff502b588d9fe2de9413fec562952c82", ip = "197.47.73.41:56936", id = 6} said "looking a bit rough ralph" to all
TEAM HIT: Jul 11 12:57:15 {players = {1 = {name  = "ralp2142", ucid = "aa607a2cb8bb8a4b9729b507c6d73e9a", ip = "95.182.250.244:12882", id = 2}1 = {name = Dropped Soldier M4 #20 with AGM-65F
CHAT: Jul 11 14:00:50 {name  = "slash_27", ucid = "ff502b588d9fe2de9413fec562952c82", ip = "197.47.73.41:56936", id = 6} said "i'll try to cover you kranfield" to all
CHAT: Jul 11 14:47:45 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:51938", id = 7} said "kranfield can you gert lasdtr one?" to all
